yyyy,mo,dd,hh,mm,Par,Nir,LWdn,U,H2O,Ta,CO2,Trfall,Ts,hs,Kh,Lambda,T,W,h,Rn,H,LE,G,LWout,Fcapi,GPP,Respi
2005,6,1,0,15,0.0157329794019461,0.0443501435220242,353.501312255859,0.0521544702351093,0.00668890913948417,8.06159210278766,0.000397139403503388,0,8.03584098815918,-1.58000326156616,4.30529465973283e-14,0.139267593622208,7.73659610748291,9.96736240386963,-0.0304564367979765,0.63645601272583,-0.145348206162453,2.99445962905884,2.2132396697998,345.867858886719,0,-0.000394808681448922,0.013030432164669
2005,6,1,0,45,0.00524432631209493,0.0147833814844489,351.119110107422,0.0375941842794418,0.00665960973128676,7.59249725706627,0.000402905134251341,0,7.89880704879761,-1.5800062417984,4.3052726368762e-14,0.139062747359276,7.50271892547607,9.94632053375244,-0.0307547003030777,-0.57218873500824,-0.024072140455246,1.70641577243805,2.23083877563477,344.717376708984,0,-0.000257611653069034,0.0181185211986303
2005,6,1,1,15,0.0194841288030148,0.054933700710535,349.408996582031,0.0393843837082386,0.00667671766132116,7.25298243005858,0.000401783821871504,0,7.76157999038696,-1.58000898361206,4.30525196927229e-14,0.138859018683434,7.24701404571533,9.92474937438965,-0.0310637466609478,-0.958089590072632,-0.00294881919398904,1.74788999557495,2.67941522598267,343.462799072266,0,-0.000934728537686169,0.0178424585610628
2005,6,1,1,45,0.0234173741191626,0.0660212337970734,348.839874267578,0.0472612604498863,0.00674399128183723,7.13526881434041,0.000399339041905478,0,7.6369891166687,-1.58001160621643,4.30523197929474e-14,0.138675227761269,7.06164455413818,9.89739894866943,-0.0314604341983795,-0.599827289581299,-0.0292188264429569,2.2201030254364,2.76279330253601,342.555450439453,0,-0.0010946502443403,0.0175444018095732
2005,6,1,2,15,0.0308104157447815,0.0868523642420769,348.490661621094,0.0618215464055538,0.00679150316864252,7.05581526110529,0.000396770803490654,0,7.51814889907837,-1.5800142288208,4.30521232813036e-14,0.138500943779945,6.86108112335205,9.85746574401855,-0.0320495776832104,0.0537071861326694,-0.115091599524021,3.24021363258362,3.03257179260254,341.575744628906,0,-0.00141153729055077,0.0173396952450275
2005,6,1,2,45,0.024255009368062,0.0683731362223625,347.469329833984,0.0663567185401917,0.00678315153345466,6.8460613130344,0.000397024763515219,0,7.40237331390381,-1.58001685142517,4.30519335459234e-14,0.138332143425941,6.66004943847656,9.81443119049072,-0.0326979868113995,0.0158827174454927,-0.123092524707317,3.49158477783203,3.31214189529419,340.595886230469,0,-0.00108729361090809,0.0171280633658171
2005,6,1,3,15,0.0491655580699444,0.138594195246696,346.455688476563,0.0638504400849342,0.00682003051042557,6.63982473985125,0.000397558353142813,0,7.30021667480469,-1.58001911640167,4.30517539749386e-14,0.13818396627903,6.52445459365845,9.77567386627197,-0.0332942418754101,-0.257582277059555,-0.0721777379512787,3.14987874031067,3.29955506324768,339.936157226563,0,-0.00215123267844319,0.0169205460697412
2005,6,1,3,45,0.299436450004578,0.844080686569214,346.294189453125,0.0560929104685783,0.00681360205635428,6.60996401943892,0.000399022916099057,0,7.23840475082397,-1.58002495765686,4.30513236822014e-14,0.138094618916512,6.5685830116272,9.74386787414551,-0.0337924882769585,-0.0215698927640915,-0.0220976769924164,2.59876322746277,2.56944012641907,340.150756835938,0,-0.0127065284177661,0.0167885757982731
2005,6,1,4,15,0.524465084075928,1.48446989059448,347.393768310547,0.0621795877814293,0.00693109957501292,6.82228952011372,0.000397727882955223,0,7.21315336227417,-1.58003652095795,4.30504563204634e-14,0.138058081269264,6.68083381652832,9.70685768127441,-0.0343826040625572,1.0579252243042,-0.0839625895023346,3.03004741668701,1.85409140586853,340.697082519531,0,-0.0220589302480221,0.0168616715818644
2005,6,1,4,45,0.601307153701782,1.70222818851471,348.419006347656,0.0619408935308456,0.00700164819136262,7.0161484927878,0.000398569012759253,0,7.21232461929321,-1.58005023002625,4.30494263283995e-14,0.138056695461273,6.81129264831543,9.66984462738037,-0.0349841490387917,1.61208295822144,-0.120290100574493,3.03183698654175,1.26476955413818,341.332885742188,0,-0.0254751816391945,0.0170187819749117
2005,6,1,5,15,0.66540539264679,1.88856172561646,348.807739257813,0.0732788220047951,0.00714687956497073,7.08036889851052,0.00039506601751782,0,7.20313405990601,-1.5800656080246,4.30482777517231e-14,0.138043224811554,6.81205368041992,9.62342643737793,-0.0357550829648972,2.14570450782776,-0.206160753965378,3.78777527809143,1.3918616771698,341.336578369141,0,-0.0284715108573437,0.0171990133821964
