yyyy,mo,dd,hh,mm,Par,Nir,LWdn,U,H2O,Ta,CO2,Trfall,Ts,hs,Kh,Lambda,T,W,h,Rn,H,LE,G,LWout,Fcapi,GPP,Respi
2005,6,1,0,15,0.160055160522461,0.256931364536285,339.820892333984,0.0991242304444313,0.00642947573214769,8.02850960470883,0.000385408464353532,0,7.76741313934326,-1.5800017118454,4.30530617938091e-14,0.138867616653442,6.25073766708374,9.92332935333252,-0.0310841966420412,-4.72623682022095,-2.21687912940979,6.77751970291138,9.2270336151123,338.607330322266,0,-0.00396156217902899,0.013030432164669
2005,6,1,0,45,0.0533517189323902,0.0856437906622887,337.826354980469,0.0714511051774025,0.0064274906180799,7.54900502422022,0.000386716710636392,0,7.44042730331421,-1.58000338077545,4.30529432091965e-14,0.138387367129326,5.85734939575195,9.87768363952637,-0.0317498184740543,-4.9835524559021,-1.24526178836823,3.68271017074585,7.38250923156738,336.704345703125,0,-0.00222600367851555,0.0163746774196625
2005,6,1,1,15,0.198216453194618,0.318244516849518,336.325347900391,0.0748535394668579,0.00645339442417026,7.19470860026917,0.000386712199542671,0,7.19061088562012,-1.58000481128693,4.30528314008475e-14,0.138025641441345,5.55987882614136,9.8321590423584,-0.032429151237011,-4.77479410171509,-1.29692840576172,3.68149209022522,7.12346982955933,335.270690917969,0,-0.00780800869688392,0.0159638058394194
2005,6,1,1,45,0.238230243325233,0.38247737288475,335.942962646484,0.0898242443799973,0.00651532039046288,7.0722489621924,0.000386814004741609,0,6.99355983734131,-1.5800062417984,4.30527229806302e-14,0.137743413448334,5.35183095932007,9.77549362182617,-0.0332970432937145,-4.08775186538696,-1.82998132705688,4.59462451934814,6.8101224899292,334.270751953125,0,-0.00900122243911028,0.0156669300049543
2005,6,1,2,15,0.31344136595726,0.503157258033752,335.878875732422,0.117497377097607,0.00654792366549373,6.98762052515755,0.000387214269721881,0,6.82927370071411,-1.58000767230988,4.30526179485448e-14,0.137510195374489,5.16018724441528,9.69335556030273,-0.0346007011830807,-3.11212420463562,-2.99451613426209,6.66520166397095,6.72408533096313,333.351623535156,0,-0.0114527428522706,0.0154780959710479
2005,6,1,2,45,0.246751695871353,0.396102517843246,335.208221435547,0.126116871833801,0.00653997901827097,6.7741004638744,0.000388164451578632,0,6.68426465988159,-1.58000898361206,4.30525163045911e-14,0.137305915355682,4.97174835205078,9.60536098480225,-0.0360601879656315,-3.00106954574585,-3.30983686447144,7.14123582839966,6.77182483673096,332.44970703125,0,-0.00880396831780672,0.0153245907276869
2005,6,1,3,15,0.50017237663269,0.802910506725311,334.668151855469,0.121353462338448,0.00658888462930918,6.57016779000251,0.00038834719453007,0,6.57261991500854,-1.58001029491425,4.30524180487692e-14,0.137149602174759,4.90717077255249,9.525954246521,-0.0374361090362072,-2.7906801700592,-2.87471771240234,6.4669041633606,6.32854270935059,332.141052246094,0,-0.0171115938574076,0.0151793826371431
2005,6,1,3,45,3.04623508453369,4.88996839523315,334.875091552734,0.106609582901001,0.00663528870791197,6.54062799000024,0.000388903252314776,0,6.56409597396851,-1.58002293109894,4.30514727600001e-14,0.137137576937675,5.30985307693481,9.45641899108887,-0.0386892408132553,-0.016381923109293,-1.72692847251892,5.74164199829102,3.9794807434082,334.069244384766,0,-0.090128630399704,0.0151597913354635
2005,6,1,4,15,5.33820104598999,8.6059513092041,336.457672119141,0.118177860975266,0.00677544204518199,6.76538692927027,0.000388545566238463,0,6.63059663772583,-1.58004772663116,4.30496194519115e-14,0.137230232357979,5.77785682678223,9.36890602111816,-0.0403337776660919,3.34725761413574,-1.6348751783371,7.23144388198853,2.1782591342926,336.32080078125,0,-0.150321051478386,0.0156050892546773
2005,6,1,4,45,6.12648487091064,9.87368392944336,338.013946533203,0.117724202573299,0.00685264356434345,6.97240345376795,0.00038928771391511,0,6.7149658203125,-1.58007657527924,4.30474578238301e-14,0.137348219752312,6.10280752182007,9.27665901184082,-0.0421531535685062,4.6801176071167,-1.43445301055908,7.59031057357788,1.39682996273041,337.890777587891,0,-0.177625924348831,0.0161196123808622
