yyyy,mo,dd,hh,mm,Par,Nir,LWdn,U,H2O,Ta,CO2,Trfall,Ts,hs,Kh,Lambda,T,W,h,Rn,H,LE,G,LWout,Fcapi,GPP,Respi
2005,6,1,0,15,0.287740439176559,0.395760774612427,326.868377685547,0.152571439743042,0.00640539638698101,8.00825902171596,0.000384003127692267,0,7.56443357467651,-1.58000111579895,4.3053112615786e-14,0.138568595051765,5.12570428848267,9.87657165527344,-0.0317662283778191,-11.2068729400635,-7.1917462348938,10.6133050918579,14.5376033782959,333.186431884766,0,-0.00704530393704772,0.013030432164669
2005,6,1,0,45,0.095913477241993,0.131920263171196,325.227752685547,0.10997711867094,0.00639777630567551,7.55011960532187,0.000384772603865713,0,7.08614730834961,-1.58000206947327,4.30530414650184e-14,0.137875601649284,4.5651707649231,9.8087797164917,-0.0327841974794865,-10.4828615188599,-4.39602708816528,5.43324756622314,11.4768161773682,330.509979248047,0,-0.00343886506743729,0.0151750920340419
2005,6,1,1,15,0.3563452064991,0.490203678607941,323.982086181641,0.115214124321938,0.00642231525853276,7.18828925775938,0.000384878105251119,0,6.75094366073608,-1.58000290393829,4.30529737023826e-14,0.137399539351463,4.26178979873657,9.742995262146,-0.0338062718510628,-9.85747528076172,-4.6450080871582,5.31286096572876,10.4862480163574,329.068115234375,0,-0.0115510076284409,0.0146369850263
2005,6,1,1,45,0.42828032374382,0.589143872261047,323.799255371094,0.138256952166557,0.0064837858080864,7.0512011016963,0.000385294901207089,0,6.51280641555786,-1.58000373840332,4.30529093278786e-14,0.137066066265106,4.1135950088501,9.6616849899292,-0.0351183190941811,-9.23678684234619,-6.25307321548462,6.60198450088501,9.53932857513428,328.365539550781,0,-0.01314343418926,0.0143705876544118
2005,6,1,2,15,0.563491702079773,0.775031507015228,324.028656005859,0.180851265788078,0.00651822751387954,6.94958851357778,0.000386061030440032,0,6.34394836425781,-1.58000469207764,4.30528415652429e-14,0.136831969022751,4.05123662948608,9.54140567779541,-0.0371638536453247,-8.524827003479,-9.50651550292969,9.79668140411377,8.74718952178955,328.070220947266,0,-0.0167174637317657,0.0142704416066408
2005,6,1,2,45,0.443599820137024,0.610131204128265,323.699340820313,0.194118350744247,0.0065117902122438,6.73341366619102,0.000387093663448468,0,6.2033109664917,-1.58000552654266,4.30527805788707e-14,0.13663849234581,3.92174196243286,9.4113826751709,-0.0395259335637093,-8.46395492553711,-10.3356018066406,10.5704965591431,8.62801265716553,327.457611083984,0,-0.0131126018241048,0.0142776994034648
2005,6,1,3,15,0.899188876152039,1.23675239086151,323.599884033203,0.186786532402039,0.00656419713050127,6.5304148095583,0.000387289881473407,0,6.09679269790649,-1.58000636100769,4.30527195924985e-14,0.136492848396301,3.8937668800354,9.29427814483643,-0.0417985804378986,-7.71890497207642,-9.10960006713867,9.54751014709473,8.09333229064941,327.325378417969,0,-0.0253716632723808,0.0141735933721066
2005,6,1,3,45,5.47639322280884,7.53219699859619,324.212524414063,0.164092838764191,0.00661899009719491,6.50939002886825,0.000387813313864172,0,6.110511302948,-1.58002138137817,4.30515879564809e-14,0.136511400341988,4.42540502548218,9.18568801879883,-0.0440389923751354,-2.13889718055725,-5.85080718994141,8.99662399291992,5.21648359298706,329.845123291016,0,-0.123042479157448,0.0141461351886392
2005,6,1,4,15,9.63532161712646,13.2937717437744,326.25390625,0.181898668408394,0.00676370272412896,6.732940439018,0.000387682142900303,0,6.2192702293396,-1.58004856109619,4.30495550774075e-14,0.136659890413284,5.07085704803467,9.04055309295654,-0.0472504496574402,3.59952187538147,-5.50717878341675,12.0282497406006,2.81724834442139,332.923828125,0,-0.201508939266205,0.0146771492436528
2005,6,1,4,45,11.0736532211304,15.2659864425659,328.289916992188,0.18120039999485,0.00685049127787352,6.94001961886258,0.000388505111914128,0,6.34127616882324,-1.58007955551147,4.3047234207132e-14,0.136827409267426,5.47716569900513,8.8838586807251,-0.0510236285626888,5.96438026428223,-4.81675148010254,12.9030694961548,2.00132036209106,334.872894287109,0,-0.244661927223206,0.0153487054631114
2005,6,1,5,15,12.3339958190918,17.0085754394531,329.717407226563,0.214368104934692,0.00699486071243882,7.00704656347589,0.000386579136829823,0,6.42978000640869,-1.58011329174042,4.30447100489492e-14,0.136949360370636,5.64965343475342,8.68023586273193,-0.0564601495862007,8.56085300445557,-5.85790109634399,16.6725807189941,2.09302854537964,335.702880859375,0,-0.279157102108002,0.0157871190458536
2005,6,1,5,45,24.7624816894531,34.1450424194336,332.193695068359,0.21785943210125,0.0071643115952611,7.33523679457868,0.000385036517400295,0,6.71386337280273,-1.58015549182892,4.30415489219901e-14,0.137345477938652,7.02896547317505,8.40915775299072,-0.0647838935256004,24.710563659668,-1.34692132472992,22.5897331237793,-3.73889899253845,342.395660400391,0,-0.413202047348022,0.0159770008176565
2005,6,1,6,15,37.6755714416504,51.9397163391113,335.791015625,0.277910441160202,0.00734949577599764,7.80959205274301,0.000384375947760418,0,7.05654239654541,-1.58020436763763,4.30378863515261e-14,0.13783073425293,8.02021789550781,7.9511022567749,-0.0823985114693642,44.5598983764648,1.39959931373596,37.7757110595703,-5.90192079544067,347.266937255859,0,-0.581865847110748,0.0175799112766981
2005,6,1,6,45,50.8669052124023,70.1175537109375,334.364288330078,0.237410932779312,0.00756836961954832,8.25809956905987,0.00038205084274523,0,7.57237386703491,-1.58026027679443,4.30337020087667e-14,0.138576954603195,9.82467174530029,7.50922727584839,-0.105099439620972,56.0206069946289,7.97282123565674,36.6845703125,-11.9786596298218,356.267669677734,0,-0.737133979797363,0.0188302621245384
2005,6,1,7,15,100.635810852051,139.893951416016,329.858703613281,0.258009821176529,0.0079337190836668,9.41754567358268,0.00037946060183458,0,8.56282138824463,-1.58034682273865,4.30272272889179e-14,0.140063717961311,13.6391134262085,6.72526979446411,-0.167408004403114,114.458595275879,24.5338020324707,65.4208831787109,-26.0276203155518,375.869262695313,0,-1.03079748153687,0.0213390868157148
2005,6,1,7,45,63.6422462463379,87.5976333618164,339.379486083984,0.22728605568409,0.00770584074780345,9.38144861092732,0.000377736316295341,0,8.95101165771484,-1.5804191827774,4.3021813054319e-14,0.140665531158447,12.4799642562866,6.21385097503662,-0.233424514532089,68.4054260253906,14.6800546646118,41.3990821838379,-13.2085113525391,369.829223632813,0,-1.26033639907837,0.0277972593903542
