yyyy,mo,dd,hh,mm,Par,Nir,LWdn,U,H2O,Ta,CO2,Trfall,Ts,hs,Kh,Lambda,T,W,h,Rn,H,LE,G,LWout,Fcapi,GPP,Respi
2005,6,1,0,15,0.0659285634756088,0.131723836064339,348.958648681641,0.0714810937643051,0.00649483036249876,8.04852599219604,0.000388119602575898,0,7.93479585647583,-1.58000242710114,4.30530075837005e-14,0.139116421341896,7.17752838134766,9.94772243499756,-0.0307347308844328,-0.810620486736298,-0.642879843711853,4.7145938873291,4.85224390029907,343.122467041016,0,-0.00164544850122184,0.013030432164669
2005,6,1,0,45,0.0219761896878481,0.0439079441130161,346.700103759766,0.0515252724289894,0.00648898724466562,7.56690880164187,0.000390463566873223,0,7.72931528091431,-1.58000469207764,4.30528415652429e-14,0.138811260461807,6.90135717391968,9.91504955291748,-0.0312038026750088,-1.76700663566589,-0.290128499269485,2.64655804634094,4.09053659439087,341.772308349609,0,-0.00101885281037539,0.0174437835812569
2005,6,1,1,15,0.0816476494073868,0.163157939910889,345.032653808594,0.0539788566529751,0.00651468290016055,7.21821093671428,0.000390272703953087,0,7.55094814300537,-1.58000671863556,4.30526890993124e-14,0.138548895716667,6.62627267837524,9.88189506530762,-0.0316877514123917,-1.94450926780701,-0.278135865926743,2.68490624427795,4.31931209564209,340.431457519531,0,-0.00366184394806623,0.0171358101069927
2005,6,1,1,45,0.0981297865509987,0.196088895201683,344.524017333984,0.0647746324539185,0.00657878536731005,7.10128164753527,0.00038977139047347,0,7.39721250534058,-1.58000874519348,4.30525400215136e-14,0.138324573636055,6.41825151443481,9.8401460647583,-0.0323088280856609,-1.40181136131287,-0.429958462715149,3.38687062263489,4.32072687149048,339.420104980469,0,-0.00426416704431176,0.0168348420411348
2005,6,1,2,15,0.129110112786293,0.257959187030792,344.280334472656,0.0847304537892342,0.0066124564036727,7.02524220104197,0.000389391701901332,0,7.25529623031616,-1.58001065254211,4.30523909437149e-14,0.138118982315063,6.1936731338501,9.77936935424805,-0.0332368724048138,-0.49454391002655,-0.808018565177917,4.92877578735352,4.56278371810913,338.330780029297,0,-0.00546476244926453,0.0166219845414162
2005,6,1,2,45,0.101639874279499,0.203074246644974,343.371887207031,0.0909461975097656,0.00660428404808044,6.81332773627484,0.000390182336559519,0,7.12265300750732,-1.58001255989075,4.30522486421798e-14,0.137928128242493,5.98428773880005,9.71415042877197,-0.0342654325067997,-0.431542813777924,-0.902539670467377,5.29112148284912,4.76584100723267,337.317535400391,0,-0.00419263355433941,0.0164055749773979
2005,6,1,3,15,0.206026777625084,0.411636978387833,342.509979248047,0.0875111818313599,0.00665134936571121,6.60561464525128,0.000390475062886253,0,7.01399564743042,-1.58001434803009,4.305211650504e-14,0.13777269423008,5.87784290313721,9.65544319152832,-0.0352213457226753,-0.560777127742767,-0.744807481765747,4.77576494216919,4.5435152053833,336.803283691406,0,-0.00822880584746599,0.0162118505686522
2005,6,1,3,45,1.25477933883667,2.50699400901794,342.449249267578,0.0768789798021317,0.00667153438553214,6.57676914456389,0.000391315057640895,0,6.97446584701538,-1.58002197742462,4.30515439107677e-14,0.1377162784338,6.07865190505981,9.60625267028809,-0.0360450707376003,0.489880859851837,-0.413702547550201,4.03716564178467,3.092116355896,337.773895263672,0,-0.0465687550604343,0.0161307919770479
2005,6,1,4,15,2.19791555404663,4.41022443771362,343.716979980469,0.0852211639285088,0.00679825199767947,6.79699855104556,0.000390589470043778,0,6.98639440536499,-1.5800393819809,4.30502394800289e-14,0.137733057141304,6.33213424682617,9.54719257354736,-0.0370624661445618,2.38204860687256,-0.456845343112946,4.85321092605591,1.96211493015289,339.002075195313,0,-0.0794470235705376,0.0163892731070518
2005,6,1,4,45,2.52015018463135,5.05724716186523,344.920196533203,0.084894023835659,0.0068764821626246,6.99707058414774,0.000391385692637414,0,7.02060174942017,-1.58006012439728,4.30486877156695e-14,0.137781545519829,6.54487419128418,9.48707580566406,-0.038131058216095,3.16212701797485,-0.441194146871567,4.9339337348938,1.275674700737,340.035430908203,0,-0.0923081189393997,0.0167193505913019
2005,6,1,5,15,2.79044342041016,5.61305046081543,345.490997314453,0.100433394312859,0.00701898941770196,7.06599410618163,0.000388980697607622,0,7.03727293014526,-1.58008337020874,4.30469428277982e-14,0.137805014848709,6.58216571807861,9.41095352172852,-0.039534006267786,4.07713794708252,-0.618003785610199,6.21768283843994,1.45291078090668,340.216827392578,0,-0.10332777351141,0.0169998109340668
2005,6,1,5,45,5.56657552719116,11.2230978012085,347.049438476563,0.102069117128849,0.00719211716204882,7.35895929461031,0.000386630825232714,0,7.14941644668579,-1.58013188838959,4.30433141386521e-14,0.137964949011803,7.21366405487061,9.32672882080078,-0.0411543697118759,8.0671329498291,-0.185794964432716,6.98142671585083,-1.35695958137512,343.299407958984,0,-0.181893110275269,0.0170438103377819
2005,6,1,6,15,8.41950988769531,17.0096073150635,349.565826416016,0.130203545093536,0.00737473927438259,7.81513481275988,0.000385153398383409,0,7.30802917480469,-1.58019983768463,4.3038225164705e-14,0.138192668557167,7.75735282897949,9.19361877441406,-0.043870821595192,13.5675821304321,-0.105705611407757,10.9887819290161,-2.82993149757385,345.970123291016,0,-0.261894702911377,0.0178064219653606
2005,6,1,6,45,11.2695808410645,22.83815574646,350.747589111328,0.111229158937931,0.00759256212040782,8.22657386953148,0.000382499070838094,0,7.55494117736816,-1.580282330513,4.30320486004537e-14,0.13855105638504,8.65623664855957,9.07717514038086,-0.0464155115187168,16.0407752990723,0.648052990436554,9.68125247955322,-5.85427188873291,350.419738769531,0,-0.334386914968491,0.0184902735054493
