yyyy,mo,dd,hh,mm,Par,Nir,LWdn,U,H2O,Ta,CO2,Trfall,Ts,hs,Kh,Lambda,T,W,h,Rn,H,LE,G,LWout,Fcapi,GPP,Respi
2005,6,1,0,15,0.0191950555890799,0.0515923611819744,353.206268310547,0.0540748909115791,0.00664891581982374,8.06129180381366,0.000395203096559271,0,8.0278844833374,-1.58000314235687,4.30529567617237e-14,0.139255657792091,7.69258546829224,9.9652624130249,-0.0304860733449459,0.581516802310944,-0.174564614892006,3.1800582408905,2.42098736763,345.651153564453,0,-0.000481455470435321,0.013030432164669
2005,6,1,0,45,0.00639835232868791,0.0171974524855614,350.830200195313,0.0389784686267376,0.00662485929206014,7.58977443768901,0.000400237302528694,0,7.885817527771,-1.58000600337982,4.30527399212892e-14,0.139043390750885,7.45740032196045,9.94294738769531,-0.0308028068393469,-0.620557904243469,-0.0373330041766167,1.80960536003113,2.3679826259613,344.494781494141,0,-0.000312892225338146,0.0180648788809776
2005,6,1,1,15,0.0237716548144817,0.0639041736721992,349.121917724609,0.0408345833420753,0.00664325198158622,7.2491610585458,0.000399289623601362,0,7.74555635452271,-1.58000874519348,4.30525400215136e-14,0.138835310935974,7.20008850097656,9.92008399963379,-0.0311310142278671,-0.991237223148346,-0.0160391833633184,1.8525173664093,2.80299091339111,343.232940673828,0,-0.00113472971133888,0.0177889410406351
2005,6,1,1,45,0.028570419177413,0.0768022611737251,348.556427001953,0.0490015037357807,0.00670998124405742,7.13173973456958,0.000397264957427979,0,7.6185564994812,-1.58001124858856,4.30523468980017e-14,0.138648122549057,7.0116720199585,9.89110660552979,-0.0315524823963642,-0.613279223442078,-0.0496298521757126,2.35217070579529,2.88656091690063,342.311157226563,0,-0.00132829754147679,0.0174907483160496
2005,6,1,2,15,0.037590317428112,0.101035036146641,348.213226318359,0.0640979260206223,0.00675529381260276,7.0527967632822,0.000395186973037198,0,7.4973258972168,-1.58001387119293,4.30521571626215e-14,0.138470515608788,6.80638647079468,9.84880352020264,-0.0321789607405663,0.071828231215477,-0.153974279761314,3.43223166465759,3.16568899154663,341.308959960938,0,-0.00171181198675185,0.0172841567546129
2005,6,1,2,45,0.02959237806499,0.0795382186770439,347.198608398438,0.0688000917434692,0.00674701482057571,6.84264971048672,0.000395555485738441,0,7.37963628768921,-1.58001625537872,4.30519708153731e-14,0.138299092650414,6.60331535339355,9.80323314666748,-0.0328690409660339,0.0466964840888977,-0.167459681630135,3.69723176956177,3.44067931175232,340.319732666016,0,-0.00131777708884329,0.017069248482585
2005,6,1,3,15,0.0599845498800278,0.161226123571396,346.194152832031,0.0662015229463577,0.00678591430187225,6.63594326712414,0.000396038172766566,0,7.27665233612061,-1.58001863956451,4.30517980206518e-14,0.13814988732338,6.4701189994812,9.7622013092041,-0.0335042998194695,-0.219073563814163,-0.109404698014259,3.33518123626709,3.40741086006165,339.672058105469,0,-0.00260529271326959,0.0168617814779282
2005,6,1,3,45,0.365328133106232,0.981915950775146,346.039947509766,0.0581583492457867,0.00678229704499245,6.60669827414606,0.000397345924284309,0,7.21665000915527,-1.5800244808197,4.30513575635193e-14,0.138063251972198,6.52789735794067,9.72847366333008,-0.0340365655720234,0.0700195357203484,-0.0433031693100929,2.75676012039185,2.61313366889954,339.952880859375,0,-0.0153413461521268,0.016734579578042
2005,6,1,4,15,0.639880299568176,1.72693955898285,347.150848388672,0.064469151198864,0.0068996986374259,6.82074075851422,0.000396207818994299,0,7.19427585601807,-1.58003640174866,4.30504664848588e-14,0.138030886650085,6.65080642700195,9.68913078308105,-0.0346692688763142,1.21034717559814,-0.106853745877743,3.22194242477417,1.86867010593414,340.550872802734,0,-0.0266011767089367,0.0168246403336525
2005,6,1,4,45,0.733632504940033,1.9802577495575,348.188842773438,0.064221665263176,0.0069705992937088,7.01580799461398,0.000397041556425393,0,7.19618606567383,-1.58005058765411,4.30494059996088e-14,0.138033449649811,6.78791666030884,9.6497278213501,-0.0353159718215466,1.77911233901978,-0.141848281025887,3.22806906700134,1.2702602148056,341.218872070313,0,-0.0307319778949022,0.0169955398887396
2005,6,1,5,15,0.811850845813751,2.19707274436951,348.589782714844,0.0759770795702934,0.00711512938141823,7.08068292945154,0.000393772788811475,0,7.18878889083862,-1.58006644248962,4.30482167653509e-14,0.138022556900978,6.79028511047363,9.60026454925537,-0.0361467823386192,2.34581589698792,-0.236528724431992,4.03639125823975,1.40727710723877,341.230438232422,0,-0.0343499556183815,0.017185078933835
2005,6,1,5,45,1.61689043045044,4.3890585899353,349.979125976563,0.0772144868969917,0.00725697027519345,7.36186872370502,0.000391401728847995,0,7.23166751861572,-1.58010113239288,4.30456180682687e-14,0.138083830475807,7.10697937011719,9.5485372543335,-0.0370389483869076,4.07522773742676,-0.209666147828102,4.25954341888428,-0.0765253081917763,342.777191162109,0,-0.0654347166419029,0.017222112044692
2005,6,1,6,15,2.43794012069702,6.64141225814819,352.236450195313,0.0984979718923569,0.00742888823151588,7.78935644402199,0.000388886110158637,0,7.30361986160278,-1.58015275001526,4.30417522098974e-14,0.138187021017075,7.40145301818848,9.4708309173584,-0.0384257026016712,6.80196094512939,-0.472280353307724,6.39056873321533,-0.964298784732819,344.220123291016,0,-0.0976426973938942,0.0176409166306257
