yyyy,mo,dd,hh,mm,Par,Nir,LWdn,U,H2O,Ta,CO2,Trfall,Ts,hs,Kh,Lambda,T,W,h,Rn,H,LE,G,LWout,Fcapi,GPP,Respi
2005,6,1,0,15,0.101750306785107,0.182876273989677,345.541534423828,0.0821315571665764,0.00646028993651271,8.03974118990219,0.00038665026659146,0,7.86910438537598,-1.58000206947327,4.3053031300623e-14,0.139018520712852,6.81390047073364,9.9379186630249,-0.0308746695518494,-2.18875122070313,-1.13027358055115,5.55427551269531,6.5686993598938,341.345581054688,0,-0.002531205303967,0.013030432164669
2005,6,1,0,45,0.0339167714118958,0.0609587579965591,343.382659912109,0.0592023842036724,0.00645723566412926,7.55732115917054,0.000388433458283544,0,7.61665534973145,-1.58000409603119,4.30528889990879e-14,0.138645246624947,6.49599981307983,9.89980316162109,-0.0314253494143486,-2.89408206939697,-0.577745318412781,3.08329963684082,5.36386346817017,339.797821044922,0,-0.00151129893492907,0.0170164033770561
2005,6,1,1,15,0.126010224223137,0.226517215371132,341.775177001953,0.062021542340517,0.00648328941315413,7.20629979146155,0.00038834277074784,0,7.41051912307739,-1.58000588417053,4.30527534738163e-14,0.138343885540962,6.21114540100098,9.86136341094971,-0.0319915488362312,-2.91968512535095,-0.58382374048233,3.11133289337158,5.41288948059082,338.415435791016,0,-0.00538629572838545,0.0166713744401932
2005,6,1,1,45,0.151447802782059,0.272236287593842,341.312133789063,0.0744258537888527,0.00654637953266501,7.0878120857909,0.000388168089557439,0,7.23912572860718,-1.58000755310059,4.30526213366766e-14,0.13809560239315,5.99860572814941,9.81318759918213,-0.0327169373631477,-2.30203175544739,-0.856537222862244,3.9070999622345,5.3119158744812,337.386749267578,0,-0.00624864129349589,0.0163709744811058
2005,6,1,2,15,0.199261024594307,0.358132719993591,341.136474609375,0.097355030477047,0.00657817767933011,7.01011991511997,0.000388188374927267,0,7.0866117477417,-1.58000934123993,4.30524925876686e-14,0.13787642121315,5.77889204025269,9.74321460723877,-0.0338028073310852,-1.33114075660706,-1.49422550201416,5.67476177215576,5.45557928085327,336.325775146484,0,-0.00798218045383692,0.0161631051450968
2005,6,1,2,45,0.156865060329437,0.281934261322021,340.316162109375,0.104496903717518,0.0065700332634151,6.7975112168734,0.000389067165087909,0,6.94740438461304,-1.58001101016998,4.30523706149242e-14,0.137677788734436,5.57415676116943,9.66823196411133,-0.0350106172263622,-1.2372909784317,-1.66361570358276,6.08339166641235,5.59920406341553,335.339416503906,0,-0.00612195627763867,0.0159639362245798
2005,6,1,3,15,0.317969709634781,0.571488380432129,339.571746826172,0.100550077855587,0.00661912560462952,6.59018887281078,0.000389320164686069,0,6.83674383163452,-1.58001255989075,4.30522520303116e-14,0.137520849704742,5.48500204086304,9.60072708129883,-0.0361389182507992,-1.2462260723114,-1.41267418861389,5.49401807785034,5.27576398849487,334.910552978516,0,-0.0119641553610563,0.0157866589725018
2005,6,1,3,45,1.93655335903168,3.48053741455078,339.606231689453,0.0883337110280991,0.0066527621820569,6.55993766503962,0.00038999313255772,0,6.8102912902832,-1.58002245426178,4.30515100294498e-14,0.137483358383179,5.77277851104736,9.54323863983154,-0.0371317118406296,0.434364527463913,-0.816656053066254,4.73028087615967,3.4331328868866,336.296295166016,0,-0.0658034607768059,0.0157320536673069
2005,6,1,4,15,3.39236259460449,6.12357521057129,340.994659423828,0.0979188606142998,0.00678273709490895,6.78376368104746,0.000389430409995839,0,6.8448371887207,-1.58004331588745,4.3049948100695e-14,0.137531936168671,6.11409902572632,9.47282600402832,-0.0383893884718418,2.88379907608032,-0.82218861579895,5.79936456680298,2.03324866294861,337.945434570313,0,-0.111121661961079,0.0160860680043697
2005,6,1,4,45,3.89059376716614,7.02278089523315,342.328308105469,0.0975429713726044,0.00686332024633884,6.98607135989066,0.000390219152905047,0,6.90010547637939,-1.5800678730011,4.30481083451336e-14,0.137609913945198,6.37497997283936,9.40029144287109,-0.0397351086139679,3.85131645202637,-0.745260119438171,5.95996427536011,1.29867005348206,339.210021972656,0,-0.129834577441216,0.0164997167885304
2005,6,1,5,15,4.31139373779297,7.79831552505493,343.032653808594,0.115397661924362,0.00700508756563067,7.05645433078345,0.000387993146432564,0,6.93342781066895,-1.5800952911377,4.30460551372695e-14,0.137656837701797,6.44049835205078,9.30788803100586,-0.0415270179510117,5.01004791259766,-0.983762562274933,7.55262994766235,1.47585320472717,339.528137207031,0,-0.145619809627533,0.0168007928878069
2005,6,1,5,45,8.61337852478027,15.6054601669312,344.733123779297,0.117277100682259,0.00718741770833731,7.35719402004232,0.000385698978789151,0,7.08967208862305,-1.58014953136444,4.30419893791226e-14,0.137878984212875,7.26818227767944,9.20146942138672,-0.0437050834298134,10.7469215393066,-0.140543788671494,8.8507137298584,-2.14628267288208,343.566528320313,0,-0.245056971907616,0.0168772656470537
2005,6,1,6,15,13.0530948638916,23.6772289276123,347.425750732422,0.149603486061096,0.00737376371398568,7.82418248888041,0.000384469924028963,0,7.30046367645264,-1.58022260665894,4.3036524322547e-14,0.138181373476982,7.95372867584229,9.02801322937012,-0.0475402921438217,18.383451461792,0.320836812257767,14.3388833999634,-3.91842103004456,346.938568115234,0,-0.347839623689651,0.0178738385438919
2005,6,1,6,45,17.5236167907715,31.8442726135254,348.210327148438,0.127801969647408,0.00759938079863787,8.24853057674629,0.000381827092496678,0,7.61754989624023,-1.58030819892883,4.30301139772021e-14,0.138642549514771,9.07357978820801,8.87040328979492,-0.0513635538518429,22.1018047332764,1.55181586742401,13.1230907440186,-7.63051128387451,352.500183105469,0,-0.438973426818848,0.0187436789274216
2005,6,1,7,15,29.3334808349609,57.1101036071777,350.099426269531,0.138890668749809,0.00784633215516806,9.35815168627047,0.000378997647203505,0,8.16085815429688,-1.58042788505554,4.30211591448838e-14,0.139449924230576,11.0745153427124,8.62932014465332,-0.0579232014715672,38.1544990539551,3.68396472930908,20.2172412872314,-14.6356754302979,362.603759765625,0,-0.609747111797333,0.0202565621584654
2005,6,1,7,45,22.0331745147705,39.9026870727539,353.379974365234,0.122351594269276,0.00777250528335571,9.32624376861153,0.000377374410163611,0,8.43040466308594,-1.58053660392761,4.30130208523265e-14,0.139857664704323,10.7713146209717,8.43719673156738,-0.0638590231537819,27.0633029937744,2.53135800361633,15.6070375442505,-9.2119607925415,361.058959960938,0,-0.63098531961441,0.0232701878994703
2005,6,1,8,15,20.9857749938965,38.0326232910156,355.618896484375,0.11878065764904,0.00777274603024125,9.59173054711151,0.000376798503566533,0,8.61322402954102,-1.58064830303192,4.30046691074666e-14,0.140136688947678,10.9633550643921,8.25436401367188,-0.0701842159032822,26.2843914031982,2.29106307029724,14.9600276947021,-9.31329727172852,362.036834716797,0,-0.618778228759766,0.0227862391620874
2005,6,1,8,45,43.4712905883789,79.0762939453125,356.789428710938,0.152046754956245,0.00811059400439262,10.7593936786557,0.000375822564819828,0,9.19532871246338,-1.5808048248291,4.29929631121356e-14,0.141044899821281,13.546648979187,7.89513826370239,-0.0849217996001244,56.7957420349121,6.91799449920654,30.0637683868408,-20.5096683502197,375.384735107422,0,-0.83904755115509,0.0230915788561106
2005,6,1,9,15,63.7997131347656,114.163032531738,361.426879882813,0.210497364401817,0.00815371423959732,11.8375478310105,0.000375328556401655,0,9.81384944915771,-1.58099734783173,4.29785771045594e-14,0.14203779399395,14.9512233734131,7.19803667068481,-0.125718206167221,91.4510269165039,13.0377979278564,57.4197006225586,-22.4594688415527,382.795288085938,0,-1.09050977230072,0.0276196729391813
2005,6,1,9,45,72.9426498413086,128.474136352539,364.399719238281,0.178546875715256,0.00845270324498415,12.571043909562,0.000373571529053152,0,10.6487283706665,-1.58122217655182,4.29617821352812e-14,0.143426045775414,17.5100193023682,6.57521390914917,-0.184076175093651,96.781608581543,15.8628435134888,51.6098442077637,-30.8521537780762,396.576843261719,0,-1.28134405612946,0.0304439105093479
2005,6,1,10,15,78.1704864501953,136.579391479492,366.1767578125,0.20467109978199,0.00838840380311012,12.9200894001289,0.000374017632566392,0,11.2268619537354,-1.58146190643311,4.29438826350399e-14,0.144418925046921,17.8910465240479,5.83448934555054,-0.304101437330246,105.652061462402,19.8907299041748,60.558277130127,-27.0530967712402,398.660430908203,0,-1.44297432899475,0.0363451540470123
2005,6,1,10,45,70.0646057128906,122.958557128906,365.830017089844,0.205798760056496,0.00835560727864504,12.8093950385425,0.000373523304006085,0,11.5153999328613,-1.58168852329254,4.29269758574127e-14,0.144923001527786,17.5899600982666,5.20327186584473,-0.492006957530975,92.1777496337891,19.298059463501,51.4327125549316,-22.991792678833,397.013305664063,0,-1.50512683391571,0.035625409334898
2005,6,1,11,15,60.1842994689941,105.947982788086,366.037994384766,0.219706624746323,0.00839996337890625,12.6934166200769,0.000373506598407403,0,11.5336904525757,-1.58190011978149,4.29111939395394e-14,0.144952058792114,16.6754589080811,4.65231943130493,-0.788563191890717,79.1202621459961,17.8699207305908,44.7696380615234,-17.7554817199707,392.041717529297,0,-1.49733400344849,0.0326129794120789
2005,6,1,11,45,67.4820709228516,117.435844421387,367.039825439453,0.222713723778725,0.00863007176667452,12.9915906578578,0.000372262438759208,0,11.7598285675049,-1.58212232589722,4.28946293632229e-14,0.145351618528366,17.7070484161377,4.119460105896,-1.32008242607117,87.4526596069336,21.6158103942871,43.657844543457,-23.4990215301514,397.653228759766,0,-1.53452706336975,0.0281347148120403
2005,6,1,12,15,51.9939041137695,91.29248046875,367.050567626953,0.187756136059761,0.00836231093853712,12.7730408385332,0.000372295296983793,0,11.8365812301636,-1.5823301076889,4.28791456009471e-14,0.145486116409302,17.2382888793945,3.78134512901306,-1.90116608142853,61.6876373291016,15.5560455322266,27.5355072021484,-19.4066009521484,395.095916748047,0,-1.399001121521,0.0270678270608187
2005,6,1,12,45,39.613224029541,70.5928497314453,367.999694824219,0.188695847988129,0.00832783989608288,12.6044796729653,0.000372083450201899,0,11.6653413772583,-1.58252394199371,4.28647121595259e-14,0.145176291465759,16.0025329589844,3.53028869628906,-2.55101752281189,46.7103996276855,11.933331489563,21.7246379852295,-13.6460542678833,388.413360595703,5.53646032130928e-07,-1.244784116745,0.02397939004004
2005,6,1,13,15,60.2388343811035,105.913429260254,368.710815429688,0.174224153161049,0.00854416005313396,13.3265652969908,0.000370619993191212,0,12.1227693557739,-1.58275616168976,4.28474259111383e-14,0.14599746465683,18.9018421173096,3.30442190170288,-3.38986134529114,69.6204528808594,17.2106246948242,23.8062057495117,-29.3719863891602,404.227600097656,2.09675249607244e-06,-1.32874202728271,0.0203635115176439
